,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
147,https://www.naukri.com/job-listings-healthcare-insurance-data-analyst-collabera-services-private-limited-vadodara-baroda-3-to-8-years-230522000823?src=jobsearchDesk&sid=16537441464005981&xp=8&px=8,Healthcare/Insurance Data Analyst,Collabera Services Private Limited   ,3-8 Yrs,Not disclosed,Vadodara," Healthcare Data Analyst Requirements: Bachelors degree in mathematics, statistics, heal...","['data management', 'data manipulation', 'healthcare management', 'IT Skills', 'Python', 'data analysis', 'sql']"
148,https://www.naukri.com/job-listings-olm-analyst-data-analytics-shell-india-markets-private-limited-bangalore-bengaluru-5-to-7-years-270522902571?src=jobsearchDesk&sid=16537441464005981&xp=9&px=8,OLM Analyst - Data & Analytics,Shell,5-7 Yrs,Not disclosed,Bangalore/Bengaluru, The RoleMobility (earlier Retail) is one of the rapidly growing businesses in Downstrea...,"['Data visualization tools', 'PowerBIincluding Labels', 'Data Modelling', 'CSS', 'SAC', 'JavaScript', 'Charts', 'HTML']"
149,https://www.naukri.com/job-listings-data-governance-analyst-statestreet-global-advisor-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-7-to-12-years-260522500330?src=jobsearchDesk&sid=16537441464005981&xp=10&px=8,Data Governance Analyst,StateStreet Global Advisor Pvt Ltd,7-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru", Responsibilities: You will be key member of Data Governance Implementation program for ...,"['Process automation', 'Analyst', 'remediation', 'metadata', 'Workflow', 'Data quality', 'Investment management', 'Business intelligence']"
150,https://www.naukri.com/job-listings-data-governance-analyst-statestreet-global-advisor-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-5-to-12-years-260522500329?src=jobsearchDesk&sid=16537441464005981&xp=11&px=8,Data Governance Analyst,StateStreet Global Advisor Pvt Ltd,5-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru"," 12 years of Technology, Business, Data Governance and management experienceProficiency ...","['Process automation', 'Analyst', 'remediation', 'metadata', 'GTS', 'Workflow', 'Data quality', 'Investment management']"
151,https://www.naukri.com/job-listings-associate-analyst-informatica-data-quality-idq-novartis-healthcare-pvt-ltd-hyderabad-secunderabad-1-to-6-years-280522500071?src=jobsearchDesk&sid=16537441464005981&xp=12&px=8,Associate Analyst - Informatica Data Quality (IDQ),Novartis Healthcare,1-6 Yrs,Not disclosed,Hyderabad/Secunderabad," Bachelor / Master s degree from reputed University in Pharma, Computers or IT or equiva...","['Data analysis', 'metadata', 'Associate Analyst', 'Publishing', 'Data management', 'Pharma', 'data governance', 'Data quality']"
152,https://www.naukri.com/job-listings-data-analyst-game-optimisation-kwalee-india-private-limited-bangalore-bengaluru-1-to-6-years-250522001387?src=jobsearchDesk&sid=16537441464005981&xp=13&px=8,Data Analyst (Game Optimisation),KWALEE INDIA PRIVATE LIMITED,1-6 Yrs,Not disclosed,Bangalore/Bengaluru, We firmly believe in creativity and innovation and that a fundamental requirement for a...,"['python', 'data analysis', 'data science', 'sql', 'nosql']"
153,https://www.naukri.com/job-listings-data-analyst-greytip-software-pvt-ltd-bangalore-bengaluru-1-to-3-years-240522501485?src=jobsearchDesk&sid=16537441464005981&xp=14&px=8,Data analyst,Greytip Software,1-3 Yrs,Not disclosed,Bangalore/Bengaluru," The ideal candidate should be highly skilled in all aspects of data analytics, includin...","['Computer science', 'Mining', 'Statistical programming', 'Technical writing', 'Analytical', 'Data Analyst', 'Data mining', 'SQL']"
154,https://www.naukri.com/job-listings-data-analyst-data-science-and-analytics-transunion-software-services-pvt-ltd-chennai-4-to-7-years-240522501446?src=jobsearchDesk&sid=16537441464005981&xp=15&px=8,"Data Analyst, Data Science and Analytics",TransUnion,4-7 Yrs,Not disclosed,Chennai," Bachelor s degree in statistics, applied mathematics, financial mathematics, computer s...","['Computer science', 'Operations research', 'Analytical', 'Consulting', 'Agile', 'Business intelligence', 'Financial services', 'SQL']"
155,https://www.naukri.com/job-listings-data-analyst-netradyne-bangalore-bengaluru-1-to-4-years-210522500302?src=jobsearchDesk&sid=16537441464005981&xp=16&px=8,Data Analyst,NETRADYNE,1-4 Yrs,Not disclosed,Bangalore/Bengaluru, Identify and formulate relevant metrics which will help to monitor not only business bu...,"['Microsoft excel', 'data analytics', 'development', 'Python', 'SQL', 'statistical modelling', 'communication', 'AWS']"
156,https://www.naukri.com/job-listings-lead-data-analyst-marketplace-go-jek-engineering-bangalore-bengaluru-4-to-9-years-160522501269?src=jobsearchDesk&sid=16537441464005981&xp=17&px=8,Lead Data Analyst - Marketplace,Gojek,4-9 Yrs,Not disclosed,Bangalore/Bengaluru," Bachelor s degree in Statistics, a related field, or equivalent practical experience Pa...","['Mining', 'Data analysis', 'Coding', 'Analytical', 'Data quality', 'Analytics', 'Financial services', 'SQL']"
157,https://www.naukri.com/job-listings-lea-data-analyst-coinswitch-kuber-bangalore-bengaluru-4-to-6-years-240522501613?src=jobsearchDesk&sid=16537441464005981&xp=18&px=8,LEA Data Analyst,CoinSwitch Kuber,4-6 Yrs,Not disclosed,Bangalore/Bengaluru, is desirable but not a must have6 years of relevant experienceDeeper understanding and ...,"['Law enforcement', 'Legal', 'Data Analyst', 'Management', 'Information technology', 'Investment']"
158,https://www.naukri.com/job-listings-power-bi-and-tableau-developer-data-analyst-leading-us-mnc-analytics-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-3-to-8-years-210522001713?src=jobsearchDesk&sid=16537441464005981&xp=19&px=8,Power BI and Tableau Developer / Data analyst,Leading US MNC (analytics),3-8 Yrs,"8,00,000 - 18,00,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR(WFH during Covid)", Location : Gurgaon & Bangalore (Currently work from home) Analytics experience Power BI...,"['power bi', 'data analysis', 'dax', 'Tableau', 'SQL']"
159,https://www.naukri.com/job-listings-sharepoint-developer-data-analyst-jaguar-security-services-pvt-ltd-bangalore-bengaluru-1-to-3-years-040422003352?src=jobsearchDesk&sid=16537441464005981&xp=20&px=8,Sharepoint Developer ( Data Analyst ),Jaguar Security Services Pvt Ltd,1-3 Yrs,Not disclosed,Bangalore/Bengaluru," 1 to 3 years Experience in Share point online and MS365 apps, managing a share point si...","['Tableau', 'Data Warehousing', 'SQL', 'Alteryx', 'ETL concepts']"
160,https://www.naukri.com/job-listings-data-analyst-upman-placements-pvt-ltd-hyderabad-secunderabad-1-to-4-years-250522502197?src=jobsearchDesk&sid=16537441492229127&xp=1&px=9,Data Analyst,UpMan Placements Pvt. Ltd.,1-4 Yrs,Not disclosed,Hyderabad/Secunderabad, Must be results-oriented while paying close attention to detail Proficient with advance...,"['Automation', 'Data analysis', 'Data management', 'Staffing', 'Analytical', 'Business intelligence', 'Macros', 'SQL']"
161,https://www.naukri.com/job-listings-software-support-data-analyst-valeo-india-pvt-ltd-chennai-1-to-4-years-230522500812?src=jobsearchDesk&sid=16537441492229127&xp=2&px=9,Software - Support - Data Analyst,Valeo,1-4 Yrs,Not disclosed,Chennai, To support top management in decision making process by providing key indicators on are...,"['Time management', 'Software support', 'Advanced Excel', 'Data Analyst', 'Macros', 'Python']"
162,https://www.naukri.com/job-listings-cloud-architect-azure-data-analyst-appoids-tech-solutions-private-limited-mumbai-all-areas-3-to-5-years-250522004163?src=jobsearchDesk&sid=16537441492229127&xp=3&px=9,Cloud architect Azure Data Analyst,Appoids tech solutions private limited,3-5 Yrs,"8,00,000 - 18,00,000 PA.",Mumbai (All Areas), Certification : Azure cloud Data Architect -ProfessionalGood in building solutions of v...,"['Data Warehousing', 'azure', 'Azure Data Factory', 'data analysis', 'data management']"
163,https://www.naukri.com/job-listings-data-analyst-six-sails-technologies-india-private-limited-faridabad-2-to-4-years-240522010789?src=jobsearchDesk&sid=16537441492229127&xp=4&px=9,Data Analyst,Six Sails Technologies India Private Limited ,2-4 Yrs,Not disclosed,Faridabad(WFH during Covid), Development and customisation of company databases applicants should be able to create ...,"['Data Analysis', 'VBA', 'MS Access', 'PowerPivot', 'Macros', 'Excel', 'MS SQL', 'Advance Excel']"
164,https://www.naukri.com/job-listings-data-analyst-oportun-inc-chennai-1-to-3-years-230522501154?src=jobsearchDesk&sid=16537441492229127&xp=5&px=9,Data Analyst,Oportun Inc,1-3 Yrs,Not disclosed,Chennai, We’re looking for an analytically minded and driven professional to join our Data Manag...,"['Data analysis', 'Data management', 'MIS', 'Intellectual property', 'Risk management', 'Business intelligence', 'Data warehousing', 'Analytics']"
165,https://www.naukri.com/job-listings-data-analyst-oportun-inc-chennai-1-to-3-years-230522501150?src=jobsearchDesk&sid=16537441492229127&xp=6&px=9,Data Analyst,Oportun Inc,1-3 Yrs,Not disclosed,Chennai, Bachelor s degree in computer science / data processing or equivalent Knowledge of fina...,"['Computer science', 'Data analysis', 'Data management', 'MIS', 'Reconciliation', 'Intellectual property', 'Data processing', 'Risk management']"
166,https://www.naukri.com/job-listings-business-analyst-data-analyst-compunnel-technology-india-private-limited-noida-5-to-7-years-170522001525?src=jobsearchDesk&sid=16537441492229127&xp=7&px=9,Business Analyst / Data Analyst,Compunnel Technology India Private Limited,5-7 Yrs,Not disclosed,Remote," Objectives of this RoleHands-on experience as Business Analyst.Experience on Data ( AI,...","['data science', 'Data', 'IT Skills', 'Testing', 'Quality Assurance', 'data quality', 'data analysis', 'Data Interpretation']"
167,https://www.naukri.com/job-listings-opportunity-for-the-position-of-financial-data-analyst-nirvana-solutions-india-private-limited-gurgaon-gurugram-0-to-2-years-040522007576?src=jobsearchDesk&sid=16537441492229127&xp=8&px=9,Job Opportunity For the position of Financial Data Analyst,NIRVANA SOLUTIONS INDIA PRIVATE LIMITED,0-2 Yrs,"50,000 - 1,50,000 PA.",Gurgaon/Gurugram, Job Title - Financial Data Analyst. Experience Required - 0 - 2 years. Job Location - G...,"['excel', 'mba finance', 'Reconciliation', 'financial analysis', 'Capital Market', 'Financial Reporting', 'Investment Banking', 'Finance']"
168,https://www.naukri.com/job-listings-senior-data-analyst-data-modeling-database-design-k-r-enterprises-bangalore-bengaluru-4-to-6-years-200522910549?src=jobsearchDesk&sid=16537441492229127&xp=9&px=9,Senior Data Analyst - Data Modeling/Database Design,K & R Enterprises,4-6 Yrs,Not disclosed,Bangalore/Bengaluru," Strong knowledge of and experience with reporting tools such as Tableau, Google Looker,...","['Database Design', 'Tensorflow', 'Tableau', 'Snowflake', 'Python', 'analytical', 'Keras', 'Pandas']"
169,https://www.naukri.com/job-listings-sr-data-analyst-sql-python-ave-promagne-bangalore-bengaluru-3-to-8-years-160522907304?src=jobsearchDesk&sid=16537441492229127&xp=10&px=9,Sr Data Analyst - SQL/Python,AVE-Promagne,3-8 Yrs,Not disclosed,Bangalore/Bengaluru," Experience working with downstream applications, databases data lakes, data warehouses ...","['Data Link', 'Data Engineering', 'data analysis', 'predictive analytics', 'SQL', 'Google Cloud', 'analytics', 'User Acceptance Testing']"
170,https://www.naukri.com/job-listings-senior-data-analyst-dat-solutions-llc-bangalore-bengaluru-1-to-5-years-170522500122?src=jobsearchDesk&sid=16537441492229127&xp=11&px=9,Senior Data Analyst,"DAT Solutions, LLC",1-5 Yrs,Not disclosed,Bangalore/Bengaluru, Bachelor s degree in Industrial Engineering (preferred) or equivalent degree from a lea...,"['global operations', 'Data analysis', 'Supply chain management', 'Excel', 'Analytical', 'Consulting', 'SPSS', 'Freight']"
171,https://www.naukri.com/job-listings-senior-data-analyst-luxoft-bangalore-bengaluru-4-to-7-years-160522502038?src=jobsearchDesk&sid=16537441492229127&xp=12&px=9,Senior Data Analyst,Luxoft,4-7 Yrs,Not disclosed,Bangalore/Bengaluru," Data analyst worked on Big data hadoop applications, was proficient in writing SQL quer...","['Big data', 'SQL', 'SQL queries', 'Agile methodology', 'IT Skills', 'Retail', 'Business analysis', 'Hadoop']"
172,https://www.naukri.com/job-listings-senior-data-analyst-cendyn-hyderabad-secunderabad-3-to-6-years-190522501515?src=jobsearchDesk&sid=16537441492229127&xp=13&px=9,Senior Data Analyst,cendyn,3-6 Yrs,Not disclosed,Hyderabad/Secunderabad, Primary Job Responsibilities Implement Google Analytics using GTM for new hotel website...,"['Google Analytics', 'Data management', 'Analytical', 'Javascript', 'HTML', 'Data quality', 'Data mining', 'Digital marketing']"
173,https://www.naukri.com/job-listings-senior-data-analyst-enterprise-data-strategy-spins-solutions-remote-2-to-4-years-130522501995?src=jobsearchDesk&sid=16537441492229127&xp=14&px=9,"Senior Data Analyst, Enterprise Data Strategy",Spins Solutions,2-4 Yrs,Not disclosed,remote, Bachelor s or Master s degree (Preferable areas of study: 1) Bachelor / Master s of Sci...,"['Data analysis', 'metadata', 'Data management', 'Consulting', 'Wellness', 'Data Analyst', 'Business intelligence', 'Business solutions']"
174,https://www.naukri.com/job-listings-senior-data-analyst-clear-trail-technologies-pvt-ltd-noida-mumbai-indore-hyderabad-secunderabad-pune-jaipur-bangalore-bengaluru-15-to-18-years-160522501124?src=jobsearchDesk&sid=16537441492229127&xp=15&px=9,Senior Data Analyst,Clear Trail Technologies Pvt Ltd,15-18 Yrs,Not disclosed,"Noida, Mumbai, Indore, Hyderabad/Secunderabad, Pune, Jaipur, Bangalore/Bengaluru"," This role is multi-functional in nature with a combination of technical sales, customer...","['IT Skills', 'Python', 'Machine Learning', 'Oracle', 'Big Data', 'Tableau', 'Power BI', 'Linux']"
175,https://www.naukri.com/job-listings-data-analyst-michelin-pune-1-to-4-years-170522501485?src=jobsearchDesk&sid=16537441492229127&xp=16&px=9,Data Analyst,Michelin,1-4 Yrs,Not disclosed,Pune, The e-Retail Digital Marketing Analyst position involves working directly with a dynami...,"['BPO', 'data analysis', 'Retail', 'Web analytics', 'digital marketing analyst', 'Data collection', 'E-commerce', 'Digital marketing']"
176,https://www.naukri.com/job-listings-sql-hiring-data-analyst-data-modeler-immediate-to-30-days-joiners-synechron-technologies-pvt-ltd-pune-5-to-10-years-170522001544?src=jobsearchDesk&sid=16537441492229127&xp=17&px=9,SQL Hiring Data Analyst / Data Modeler || Immediate To 30 days Joiners,Synechron,5-10 Yrs,"12,00,000 - 18,00,000 PA.",Pune, Attention to detail SQL data analysts must be highly detail oriented to write SQL progr...,['SQL']
177,https://www.naukri.com/job-listings-data-analyst-thrillophilia-jaipur-0-to-3-years-111220500949?src=jobsearchDesk&sid=16537441492229127&xp=18&px=9,Data Analyst,Thrillophilia,0-3 Yrs,Not disclosed,Jaipur, Proven 1-year experience as a data analystStrong knowledge of and experience with repor...,"['Business objects', 'PDF', 'Database design', 'Process improvement', 'Data collection', 'Data Analyst', 'Data analytics', 'Data mining']"
178,https://www.naukri.com/job-listings-data-analyst-total-marketing-support-india-private-limited-gurgaon-gurugram-0-to-5-years-250122010647?src=jobsearchDesk&sid=16537441492229127&xp=19&px=9,Data Analyst,TOTAL MARKETING SUPPORT INDIA PRIVATE LIMITED ,0-5 Yrs,"3,00,000 - 8,00,000 PA.",Gurgaon/Gurugram," To qualify for the role, you must have Preferred Analytics background candidate 4 years...","['Power Bi', 'Advanced Excel', 'Dashboards', 'VBA', 'Data Analysis', 'Data Warehousing', 'Data Analytics', 'Data Reporting']"
179,https://www.naukri.com/job-listings-sr-bi-analyst-data-engineering-cloudneeti-mohali-4-to-6-years-270522501226?src=jobsearchDesk&sid=16537441492229127&xp=20&px=9,Sr . BI Analyst - Data Engineering,cloudneeti,4-6 Yrs,Not disclosed,Mohali, Experience with Data Warehousing and Modeling best practices in Snowflake The candidate...,"['Supply chain', 'Process automation', 'GIT', 'Enterprise applications', 'Analytical', 'Data quality', 'Forecasting', 'SQL']"
180,https://www.naukri.com/job-listings-senior-analyst-data-quality-analytics-i6-dell-international-services-indiaprivate-limited-bangalore-bengaluru-2-to-7-years-230522904475?src=jobsearchDesk&sid=16537441520652581&xp=1&px=10,"Senior Analyst, Data Quality Analytics (I6)",Dell International Services IndiaPrivate Limited,2-7 Yrs,Not disclosed,Bangalore/Bengaluru, Essential Requirements Experience in business process measurement and change Experience...,"['PowerBI', 'IT Skills', 'Data Science', 'Project Management', 'Big Data', 'Tableau', 'BPO', 'project management']"
181,https://www.naukri.com/job-listings-data-analyst-ec2-consulting-surat-3-to-5-years-270522602040?src=jobsearchDesk&sid=16537441520652581&xp=2&px=10,Data Analyst,EC2 Consulting,3-5 Yrs,Not disclosed,Surat, Skill Requirements:- Proven working experience as a Data Analyst of 3 to 5 years experi...,"['SQL Server', 'Power BI', 'MS Power BI', 'Python', 'Microsoft Power BI', 'IT Skills', 'BI Desktop', 'Web Technologies']"
182,https://www.naukri.com/job-listings-data-analyst-machine-deep-learning-algorithms-huquo-consulting-pvt-ltd-gurgaon-gurugram-delhi-ncr-delhi-ncr-2-to-7-years-260522902848?src=jobsearchDesk&sid=16537441520652581&xp=3&px=10,Data Analyst - Machine/Deep Learning Algorithms,Huquo Consulting Pvt. Ltd,2-7 Yrs,Not disclosed,"Gurgaon/Gurugram, Delhi / NCR, Delhi NCR", Very strong analytical skills with the demonstrated ability to research and make decisi...,"['XGBoost', 'Keras', 'TensorFlow', 'IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Data Analyst']"
183,https://www.naukri.com/job-listings-data-analyst-mastermind-network-delhi-ncr-1-to-5-years-270522007269?src=jobsearchDesk&sid=16537441520652581&xp=4&px=10,Data Analyst,Mastermind Network,1-5 Yrs,"5,50,000 - 10,00,000 PA.",Delhi / NCR, Experience of working in the high-performance data engineering team environment Overall...,"['data analysis', 'data reporting', 'data extraction', 'power bi']"
184,https://www.naukri.com/job-listings-manager-data-analyst-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-3-to-8-years-240522906526?src=jobsearchDesk&sid=16537441520652581&xp=5&px=10,Manager - Data Analyst,Huquo Consulting Pvt. Ltd,3-8 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR", Data analysis or rigorous problem solving experience Must haves : - Strong SQL and Exce...,"['Python', 'Data analysis', 'SQL', 'analytical', 'Excel', 'IT Skills', 'Data Analytics', 'financial modeling']"
185,https://www.naukri.com/job-listings-manager-data-analyst-kpo-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-3-to-8-years-310322905623?src=jobsearchDesk&sid=16537441520652581&xp=6&px=10,Manager - Data Analyst - KPO,Huquo Consulting Pvt. Ltd,3-8 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru"," Develop and maintain an integrated, subject-oriented, predominantly conceptual and logi...","['Code Writing', 'Microsoft Excel', 'SQL', 'Data mapping', 'Data Analyst', 'Data Collection', 'Data Modeling', 'Data Analytics']"
186,https://www.naukri.com/job-listings-manager-data-analyst-kpo-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-bangalore-gurgaon-gurugram-2-to-7-years-240522906563?src=jobsearchDesk&sid=16537441520652581&xp=7&px=10,Manager - Data Analyst - KPO,Huquo Consulting Pvt. Ltd,2-7 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru, Bangalore/Gurgaon/Gurugram"," Develop and maintain an integrated, subject-oriented, predominantly conceptual and logi...","['Data Analytics', 'Data Modelling', 'Excel', 'Data Collection', 'Data Modeling', 'Reporting', 'Analytics', 'SQL']"
187,https://www.naukri.com/job-listings-assistant-manager-data-analyst-huquo-consulting-pvt-ltd-bangalore-bengaluru-3-to-6-years-230522906723?src=jobsearchDesk&sid=16537441520652581&xp=8&px=10,Assistant Manager - Data Analyst,Huquo Consulting Pvt. Ltd,3-6 Yrs,Not disclosed,Bangalore/Bengaluru," Develop and maintain an integrated, subject-oriented, predominantly conceptual and logi...","['Data Analytics', 'Data Modeling', 'Analytics', 'SQL']"
188,https://www.naukri.com/job-listings-manager-data-analyst-kpo-huquo-consulting-pvt-ltd-bangalore-bengaluru-5-to-9-years-010222902089?src=jobsearchDesk&sid=16537441520652581&xp=9&px=10,Manager - Data Analyst - KPO,Huquo Consulting Pvt. Ltd,5-9 Yrs,Not disclosed,Bangalore/Bengaluru," Develop and maintain an integrated, subject-oriented, predominantly conceptual and logi...","['Data Modelling', 'Microsoft Excel', 'SQL', 'Data Analyst', 'Data Analytics', 'Analytics']"
189,https://www.naukri.com/job-listings-data-analyst-huquo-consulting-pvt-ltd-gurgaon-gurugram-10-to-15-years-230522906122?src=jobsearchDesk&sid=16537441520652581&xp=10&px=10,Data Analyst,Huquo Consulting Pvt. Ltd,10-15 Yrs,Not disclosed,Gurgaon/Gurugram," Candidate Profile: - Bachelors / Masters degree in Economics, Statistics, Mathematics, ...","['Data Analytics', 'Consulting - BFSI', 'SAS', 'Data Management', 'Statistics', 'Analytics']"
190,https://www.naukri.com/job-listings-assistant-manager-lead-manager-data-analyst-kpo-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-2-to-6-years-060122910485?src=jobsearchDesk&sid=16537441520652581&xp=11&px=10,Assistant Manager / Lead / Manager - Data Analyst - KPO,Huquo Consulting Pvt. Ltd,2-6 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru"," - Must have good technical experience in Pyspark, Scala, Hadoop, SQL, Python (cannot ju...","['Pyspark', 'Scala', 'Hadoop', 'Data Management', 'Data Modeling', 'SQL', 'Python']"
191,https://www.naukri.com/job-listings-data-analyst-msys-tech-india-pvt-ltd-pune-chennai-bangalore-bengaluru-4-to-7-years-200522002591?src=jobsearchDesk&sid=16537441520652581&xp=12&px=10,Data Analyst,MSys Tech India Pvt. Ltd.,4-7 Yrs,"12,00,000 - 20,00,000 PA.","Pune, Chennai, Bangalore/Bengaluru", Knowledge of statistics and experience using statistical packages for analyzing dataset...,"['Pandas', 'Data mining', 'Python', 'Data Models', 'IT Skills', 'Databases', 'Docker', 'Numpy']"
192,https://www.naukri.com/job-listings-data-analyst-edtech-talentstack-bangalore-bengaluru-2-to-6-years-180522900039?src=jobsearchDesk&sid=16537441520652581&xp=13&px=10,Data Analyst - EdTech,TalentStack,2-6 Yrs,Not disclosed,Bangalore/Bengaluru, Create engaging learning activities to increase learning experience of the students Dev...,"['Data Analysis', 'Team Management', 'Content Delivery', 'Student Engagement', 'Data Analytics', 'Analytics', 'Customer Engagement', 'SQL']"
193,https://www.naukri.com/job-listings-data-analyst-referral-bangalore-bengaluru-2-to-5-years-130522500057?src=jobsearchDesk&sid=16537441520652581&xp=14&px=10,Data Analyst,referral,2-5 Yrs,Not disclosed,Bangalore/Bengaluru, Requirements : Strong problem solving ability - Candidate needs to exhibit structured t...,"['Analytical skills', 'Process orientation', 'Senior management', 'Conceptualization', 'Data Analyst', 'Data analytics', 'data visualization', 'Monitoring']"
194,https://www.naukri.com/job-listings-officer-category-demand-management-data-analyst-referral-bangalore-bengaluru-2-to-6-years-170522500722?src=jobsearchDesk&sid=16537441520652581&xp=15&px=10,Officer - Category Demand Management ( Data Analyst),referral,2-6 Yrs,Not disclosed,Bangalore/Bengaluru, Knowledge of statistics and experience using statistical packages for analysing large d...,"['SAS', 'XML', 'Javascript', 'Data Analyst', 'SPSS', 'Data mining', 'Business intelligence', 'Operations']"
195,https://www.naukri.com/job-listings-data-analyst-dat-solutions-llc-bangalore-bengaluru-2-to-3-years-170522500120?src=jobsearchDesk&sid=16537441520652581&xp=16&px=10,Data Analyst,"DAT Solutions, LLC",2-3 Yrs,Not disclosed,Bangalore/Bengaluru, Bachelor s degree in Industrial Engineering (preferred) or equivalent degree from a lea...,"['Supply chain management', 'Excel', 'Analytical', 'Data Analyst', 'Predictive modeling', 'Data analytics', 'SPSS', 'Freight']"
196,https://www.naukri.com/job-listings-digital-data-analyst-livpure-private-limited-gurgaon-gurugram-3-to-5-years-180522013049?src=jobsearchDesk&sid=16537441520652581&xp=17&px=10,Digital Data Analyst,LIVPURE PRIVATE LIMITED,3-5 Yrs,Not disclosed,Gurgaon/Gurugram," A bachelors degree in business management, marketing, or data scienceProficient in vari...","['data analytics', 'google analytics', 'Excel', 'data mining', 'Data Analysis']"
197,https://www.naukri.com/job-listings-data-analyst-license-india-advisory-private-limited-faridabad-3-to-4-years-160522004681?src=jobsearchDesk&sid=16537441520652581&xp=18&px=10,Data Analyst,LICENSE INDIA ADVISORY PRIVATE LIMITED ,3-4 Yrs,"3,00,000 - 6,00,000 PA.",Faridabad, Bachelors degree from an accredited university or college in computer scienceDemonstrat...,"['data analysis', 'Data Management', 'Data Analytics', 'dashboards', 'MIS']"
198,https://www.naukri.com/job-listings-trainee-business-analyst-big-data-analysis-allerin-technologies-pvt-ltd-mumbai-0-to-1-years-190417500473?src=jobsearchDesk&sid=16537441520652581&xp=19&px=10,Trainee Business Analyst   Big Data Analysis,ALLERIN TECHNOLOGIES Pvt Ltd.,0-1 Yrs,Not disclosed,Mumbai, Trainee Business Analyst - Big Data Analysis | Allerin Type a word and press [enter] A ...,"['IT Skills', 'Software Development', 'Testing', 'Big Data', 'Copyright', 'Data analysis', 'Change management', 'Coding']"
199,https://www.naukri.com/job-listings-business-analyst-senior-business-analyst-data-analytics-bfsi-domain-huquo-consulting-pvt-ltd-gurgaon-gurugram-delhi-ncr-bangalore-bengaluru-2-to-5-years-251021901505?src=jobsearchDesk&sid=16537441520652581&xp=20&px=10,Business Analyst/Senior Business Analyst - Data Analytics- BFSI Domain,Huquo Consulting Pvt. Ltd,2-5 Yrs,Not disclosed,"Gurgaon/Gurugram, Delhi / NCR, Bangalore/Bengaluru", Desired Experience :- 2-5 years of total experience of Data Analytics / Data Insights G...,"['SAS', 'Data Insights Generation', 'Data Management', 'Data Analytics', 'Analytics']"
