,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
21,https://www.naukri.com/job-listings-hiring-for-business-analyst-rpa-position-gurgaon-louis-dreyfus-company-india-private-limited-gurgaon-gurugram-4-to-8-years-280522004111?src=jobsearchDesk&sid=16539118374736292&xp=2&px=2,Hiring For Business Analyst -RPA Position Gurgaon,Louis Dreyfus Commodities,4-8 Yrs,Not disclosed,Gurgaon/Gurugram, Graduate or post-graduate perferably with IT background Minimum 4 yrs of relevant exper...,"['rpa', 'Business Analytics', 'ms visio', 'business system', 'business process', 'business analysis', 'power bi', 'uat']"
22,https://www.naukri.com/job-listings-business-analyst-mxv-consulting-bangalore-bengaluru-0-to-2-years-230522000957?src=jobsearchDesk&sid=16539118374736292&xp=3&px=2,Business Analyst,MXV Consulting  ,0-2 Yrs,"5,00,000 - 7,00,000 PA.",Bangalore/Bengaluru, We are a performance and impact focused strategy and management consulting firm establi...,"['Secondary Research', 'business analysis', 'Qualitative Research', 'Market Research', 'Primary Research', 'Business Analytics', 'Industry Analysis']"
23,https://www.naukri.com/job-listings-opening-for-business-analyst-inq-technologies-private-limited-chennai-0-to-1-years-180522009702?src=jobsearchDesk&sid=16539118374736292&xp=4&px=2,Job opening For Business Analyst,InQ Technologies Private Limited,0-1 Yrs,"1,25,000 - 1,75,000 PA.",Chennai, Immediate Joiner will be preferred Very good written and verbal communication skills ar...,"['business analysis', 'written', 'verbal communication', 'IT Skills', 'Testing', 'Business Analytics', 'Use Cases', 'Project Documentation']"
24,https://www.naukri.com/job-listings-merilytics-business-analyst-data-analytics-iit-nit-bits-meritus-intelytics-private-limited-hyderabad-secunderabad-0-to-3-years-250522003708?src=jobsearchDesk&sid=16539118374736292&xp=5&px=2,Merilytics - Business Analyst - Data Analytics -IIT/NIT/BITS,Meritus Intelytics Private Limited,0-3 Yrs,Not disclosed,Hyderabad/Secunderabad," A willingness to learn and adopt the best practices in statistics, BI reporting, predic...","['excel', 'analytics', 'python', 'business analysis', 'sql', 'data analysis', 'problem solving', 'statistics']"
25,https://www.naukri.com/job-listings-it-business-analyst-telecom-kpmg-assurance-and-consulting-services-llp-noida-mumbai-pune-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-4-to-8-years-250522002492?src=jobsearchDesk&sid=16539118374736292&xp=6&px=2,IT Business Analyst (Telecom),KPMG,4-8 Yrs,Not disclosed,"Noida, Mumbai, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR"," communicating, driving and managing the b usiness analysis effo rtMust have experience ...","['it business analysis', 'telecom', 'agile', 'business analyst']"
26,https://www.naukri.com/job-listings-it-business-analyst-kpmg-assurance-and-consulting-services-llp-noida-pune-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-9-years-250522002399?src=jobsearchDesk&sid=16539118374736292&xp=7&px=2,IT Business Analyst,KPMG,4-9 Yrs,Not disclosed,"Noida, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)"," communicating, driving and managing the b usiness analysis effo rtMust have experience ...","['it business analysis', 'agile', 'business analyst', 'Brd', 'frd', 'Business Analysis']"
27,https://www.naukri.com/job-listings-senior-business-analyst-rnf-technologies-pvt-ltd-noida-2-to-5-years-020222009988?src=jobsearchDesk&sid=16539118374736292&xp=8&px=2,Senior Business Analyst,RnF Technologies Pvt Ltd.,2-5 Yrs,"50,000 - 60,000 PA.","Noida, Ghaziabad, New Delhi"," Minimum Degree in Information Technology, Business IT, or other related degreesPast con...","['IT Skills', 'Software Development', 'Testing', 'Brd', 'Requirement Gathering', 'FRD', 'SDLC', 'Business Analysis']"
28,https://www.naukri.com/job-listings-senior-business-analyst-analytics-consulting-tiger-analytics-tiger-analytics-india-consulting-private-limited-hyderabad-secunderabad-chennai-bangalore-bengaluru-2-to-4-years-250222010022?src=jobsearchDesk&sid=16539118374736292&xp=9&px=2,Senior Business Analyst - Analytics Consulting | Tiger Analytics |,TIGER ANALYTICS INDIA CONSULTING PRIVATE LIMITED,2-4 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru", Job descriptionTiger Analytics is global analytics consulting firm. With data and techn...,"['Predictive Modeling', 'Business Intelligence', 'python', 'Analytics consulting', 'Tableau', 'machine learning', 'powerBi', 'Reporting']"
29,https://www.naukri.com/job-listings-business-analyst-bnp-paribas-mumbai-2-to-4-years-280522500064?src=jobsearchDesk&sid=16539118374736292&xp=10&px=2,Business Analyst,BNP Paribas,2-4 Yrs,Not disclosed,Mumbai, Should be able to perform data analysis with SQL and other organization toolsManage req...,"['Backend', 'Data analysis', 'Application support', 'Business analysis', 'Project management', 'Back office', 'Manager Quality Control', 'MS Office']"
30,https://www.naukri.com/job-listings-associate-business-analyst-optum-global-solutions-india-private-limited-hyderabad-secunderabad-4-to-9-years-300522901669?src=jobsearchDesk&sid=16539118374736292&xp=11&px=2,Associate Business Analyst,Optum,4-9 Yrs,Not disclosed,Hyderabad/Secunderabad, Good understanding of VBA to build and maintain macros / automations of excel based rep...,"['PowerBI', 'IT Skills', 'Testing', 'Sharepoint', 'Tableau', 'Power BI', 'RPA', 'MIS reporting']"
31,https://www.naukri.com/job-listings-business-analyst-optum-global-solutions-india-private-limited-gurgaon-gurugram-6-to-11-years-300522901435?src=jobsearchDesk&sid=16539118374736292&xp=12&px=2,Business Analyst,Optum,6-11 Yrs,Not disclosed,Gurgaon/Gurugram, 6+ years of experience in Heath Care IT domain including analysis experience with a sol...,"['business process analysis', 'Business process', 'Change management', 'Business Analyst', 'Helpdesk', 'Process improvement', 'Pharmacy', 'Workflow']"
32,https://www.naukri.com/job-listings-rpa-business-analyst-hcl-technologies-limited-noida-chennai-2-to-7-years-300522002590?src=jobsearchDesk&sid=16539118374736292&xp=13&px=2,RPA Business Analyst,HCL Technologies,2-7 Yrs,Not disclosed,"Noida, Chennai"," Experience with any RPA tools uipath, Blueprism and automation anywhere Experience in a...","['rpa', 'blueprism', 'Automation Anywhere', 'business analysis', 'Uipath', 'analytical', 'verbal', 'ABBYY']"
33,https://www.naukri.com/job-listings-business-analyst-telecom-tech-mahindra-ltd-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-10-years-270522004108?src=jobsearchDesk&sid=16539118374736292&xp=14&px=2,Business Analyst - Telecom,Tech Mahindra,5-10 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)", BUSINESS ANALYST - TELECOM DOMAIN ONLY Help in Implementation of statistical or mathema...,"['Brd', 'Requirement Gathering', 'lean six sigma', 'business analysis', 'Telecom OSS', 'IT Skills', 'RPA', 'FRD']"
34,https://www.naukri.com/job-listings-business-analyst-citicorp-services-india-pvt-ltd-bangalore-bengaluru-3-to-5-years-250522005160?src=jobsearchDesk&sid=16539118374736292&xp=15&px=2,Business Analyst,Citicorp Finance,3-5 Yrs,"6,00,000 - 16,00,000 PA.",Bangalore/Bengaluru, Incumbents are required to work with large and complex data sets using a variety of too...,"['model building', 'python', 'r', 'sas sql', 'Business Analytics', 'business analysis']"
35,https://www.naukri.com/job-listings-senior-lead-business-analyst-gurgaon-orange-business-services-india-solutions-pvt-ltd-gurgaon-gurugram-5-to-10-years-250522000616?src=jobsearchDesk&sid=16539118374736292&xp=16&px=2,Senior/Lead Business Analyst - Gurgaon,Orange Business Services,5-10 Yrs,Not disclosed,Gurgaon/Gurugram(Cyber City)(WFH during Covid)," Roles and Responsibilities To be successful in the role, we would expect you to have: D...","['Agile', 'SQL', 'Use Cases', 'Brd', 'Requirement Gathering', 'business analysis', 'FRD', 'PLSQL']"
36,https://www.naukri.com/job-listings-senior-analyst-business-technology-liaison-bny-mellon-international-operations-india-pune-0-to-3-years-250522500537?src=jobsearchDesk&sid=16539118374736292&xp=17&px=2,"Senior Analyst, Business Technology Liaison",BNY Mellon,0-3 Yrs,Not disclosed,Pune, Contributes to the achievement of team objectivesBachelors degree or the equivalent com...,"['Analyst', 'Test preparation', 'Script writing', 'Process improvement', 'Functional testing', 'Test execution', 'Application development', 'Representative']"
37,https://www.naukri.com/job-listings-senior-manager-business-analyst-goods-service-tax-network-delhi-nisg-national-institute-for-smart-government-new-delhi-5-to-10-years-270522003851?src=jobsearchDesk&sid=16539118374736292&xp=18&px=2,"Senior Manager - Business Analyst, Goods & Service Tax Network, Delhi",NISG (National Institute for Smart Government),5-10 Yrs,Not disclosed,New Delhi, Roles and Responsibilities Role: Senior Manager - Business Analyst Reporting to: AVP (P...,"['IT Skills', 'Java', 'Python', 'Software Development', 'Testing', 'Business Intelligence', 'R', 'Product Management']"
38,https://www.naukri.com/job-listings-business-analyst-itc-infotech-india-ltd-bangalore-bengaluru-8-to-12-years-280522500543?src=jobsearchDesk&sid=16539118374736292&xp=19&px=2,Business Analyst,ITC Infotech,8-12 Yrs,Not disclosed,Bangalore/Bengaluru, 8 years of experience in Business Analyst in Banking with Payments and messaging Strong...,"['Architect', 'Backend', 'Technical analysis', 'Business Analyst', 'Analytical', 'Banking', 'Agile', 'Swift']"
39,https://www.naukri.com/job-listings-business-analyst-itc-infotech-india-ltd-bangalore-bengaluru-2-to-4-years-280522500542?src=jobsearchDesk&sid=16539118374736292&xp=20&px=2,Business Analyst,ITC Infotech,2-4 Yrs,Not disclosed,Bangalore/Bengaluru, should perform end to end functional testing along with testing team Experience in mana...,"['MSD CRM', 'UAT', 'Agile methodology', 'point', 'Prototype Development', 'excel', 'IT Skills', 'Testing']"
40,https://www.naukri.com/job-listings-senior-analyst-business-technology-liaison-bny-mellon-international-operations-india-pune-0-to-3-years-250522500537?src=jobsearchDesk&sid=1653911841006996&xp=1&px=3,"Senior Analyst, Business Technology Liaison",BNY Mellon,0-3 Yrs,Not disclosed,Pune, Contributes to the achievement of team objectivesBachelors degree or the equivalent com...,"['Analyst', 'Test preparation', 'Script writing', 'Process improvement', 'Functional testing', 'Test execution', 'Application development', 'Representative']"
41,https://www.naukri.com/job-listings-it-business-analyst-sdg-software-india-pvt-ltd-noida-kolkata-new-delhi-hyderabad-secunderabad-gurgaon-gurugram-chennai-bangalore-bengaluru-greater-noida-delhi-ncr-1-to-6-years-190522608886?src=jobsearchDesk&sid=1653911841006996&xp=2&px=3,IT Business Analyst,SDG Corporation,1-6 Yrs,"3,00,000 - 8,00,000 PA.","Noida, Kolkata, New Delhi, Hyderabad/Secunderabad, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru, Greater Noida, Delhi / NCR(WFH during Covid)"," Requirement Gathering, scoping and wireframe creation using different App for web appli...","['it business analysis', 'analysis', 'Software Development Life Cycle', 'gap analysis', 'SQL', 'communication', 'IT Skills', 'Software Development']"
42,https://www.naukri.com/job-listings-it-business-analyst-sdg-software-india-pvt-ltd-noida-kolkata-new-delhi-hyderabad-secunderabad-gurgaon-gurugram-chennai-bangalore-bengaluru-greater-noida-delhi-ncr-1-to-6-years-190522008884?src=jobsearchDesk&sid=1653911841006996&xp=3&px=3,IT Business Analyst,SDG Corporation,1-6 Yrs,"3,00,000 - 8,00,000 PA.","Noida, Kolkata, New Delhi, Hyderabad/Secunderabad, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru, Greater Noida, Delhi / NCR(WFH during Covid)"," Requirement Gathering, scoping and wireframe creation using different App for web appli...","['it business analysis', 'gap analysis', 'analysis', 'Software Development Life Cycle', 'communication', 'SQL', 'IT Skills', 'Software Development']"
43,https://www.naukri.com/job-listings-senior-manager-business-analyst-goods-service-tax-network-delhi-nisg-national-institute-for-smart-government-new-delhi-5-to-10-years-270522003851?src=jobsearchDesk&sid=1653911841006996&xp=4&px=3,"Senior Manager - Business Analyst, Goods & Service Tax Network, Delhi",NISG (National Institute for Smart Government),5-10 Yrs,Not disclosed,New Delhi, Roles and Responsibilities Role: Senior Manager - Business Analyst Reporting to: AVP (P...,"['IT Skills', 'Java', 'Python', 'Software Development', 'Testing', 'Business Intelligence', 'R', 'Product Management']"
44,https://www.naukri.com/job-listings-business-analyst-itc-infotech-india-ltd-bangalore-bengaluru-8-to-12-years-280522500543?src=jobsearchDesk&sid=1653911841006996&xp=5&px=3,Business Analyst,ITC Infotech,8-12 Yrs,Not disclosed,Bangalore/Bengaluru, 8 years of experience in Business Analyst in Banking with Payments and messaging Strong...,"['Architect', 'Backend', 'Technical analysis', 'Business Analyst', 'Analytical', 'Banking', 'Agile', 'Swift']"
45,https://www.naukri.com/job-listings-business-analyst-itc-infotech-india-ltd-bangalore-bengaluru-2-to-4-years-280522500542?src=jobsearchDesk&sid=1653911841006996&xp=6&px=3,Business Analyst,ITC Infotech,2-4 Yrs,Not disclosed,Bangalore/Bengaluru, should perform end to end functional testing along with testing team Experience in mana...,"['MSD CRM', 'UAT', 'Agile methodology', 'point', 'Prototype Development', 'excel', 'IT Skills', 'Testing']"
46,https://www.naukri.com/job-listings-senior-business-analyst-wavelabs-technologies-private-limited-hyderabad-secunderabad-0-to-0-years-200522501542?src=jobsearchDesk&sid=1653911841006996&xp=7&px=3,Senior Business Analyst,Wavelabs Technologies Private Limited ,0-0 Yrs,Not disclosed,Hyderabad/Secunderabad, Identify the data sources that are required to address the Experience in formulating pr...,"['Agile', 'Jira', 'Project development', 'Data analysis', 'Incharge', 'Business Analyst', 'Bfsi', 'Functional testing']"
47,https://www.naukri.com/job-listings-technical-business-analyst-fintech-banking-ave-promagne-bangalore-bengaluru-3-to-5-years-300522905188?src=jobsearchDesk&sid=1653911841006996&xp=8&px=3,Technical Business Analyst - Fintech / Banking,AVE-Promagne,3-5 Yrs,Not disclosed,Bangalore/Bengaluru," Responsibilities:• Research, design, plan, develop, and evaluate new products by transl...","['DevOps', 'Business Analyst', 'product management', 'JIRA', 'Microsoft office', 'Solr', 'EFK', 'Kubernetes']"
48,https://www.naukri.com/job-listings-lead-business-analyst-huquo-consulting-pvt-ltd-hyderabad-secunderabad-pune-chennai-gurgaon-gurugram-bangalore-bengaluru-0-to-5-years-230522903251?src=jobsearchDesk&sid=1653911841006996&xp=9&px=3,Lead Business Analyst,Huquo Consulting Pvt. Ltd,0-5 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru", Attend meetings with Policy and Claims BA teams to review Policy functionality for the ...,"['Business Analysis', 'UAT', 'Business Analyst', 'design']"
49,https://www.naukri.com/job-listings-hiring-senior-business-analyst-metals-and-mining-evalueserve-com-pvt-ltd-new-delhi-gurgaon-gurugram-delhi-ncr-3-to-6-years-260522006282?src=jobsearchDesk&sid=1653911841006996&xp=10&px=3,Hiring Senior Business Analyst Metals And Mining,Evalueserve,3-6 Yrs,Not disclosed,"New Delhi, Gurgaon/Gurugram, Delhi / NCR"," Should be able to bring an industry understanding of the metals and mining sector, whic...","['metals and mining', 'Industry Research']"
50,https://www.naukri.com/job-listings-senior-business-analyst-genpact-india-private-limited-noida-7-to-10-years-250522003025?src=jobsearchDesk&sid=1653911841006996&xp=11&px=3,Senior Business Analyst,Genpact,7-10 Yrs,Not disclosed,Noida(WFH during Covid)," With a startup spirit and 90, 000+ curious and courageous minds, we have the expertise ...","['Agile', 'JIRA', 'Salesforce', 'SQL', 'IT Skills', 'Testing', 'Sharepoint']"
51,https://www.naukri.com/job-listings-senior-business-analyst-bnp-paribas-chennai-5-to-7-years-240522501070?src=jobsearchDesk&sid=1653911841006996&xp=12&px=3,Senior Business Analyst,BNP Paribas,5-7 Yrs,Not disclosed,Chennai, Bachelor Degree or equivalent Must have experience in implementing GRC solutionsEnsure ...,"['IT services', 'Change management', 'Business analysis', 'Project management', 'Analytical', 'Project planning', 'Risk management', 'Financial services']"
52,https://www.naukri.com/job-listings-welspun-global-services-analyst-sr-business-analyst-welspun-enterprises-limited-ahmedabad-2-to-4-years-240522001583?src=jobsearchDesk&sid=1653911841006996&xp=13&px=3,Welspun Global Services - Analyst/Sr. Business Analyst,Welspun,N/A,"5,00,000 - 8,00,000 PA.",Ahmedabad, Education must be in commerce backgroundGood academic backgroundExperience: 0-3.,"['MCOM', 'Bcom', 'Ca']"
53,https://www.naukri.com/job-listings-welspun-global-services-analyst-sr-business-analyst-welspun-enterprises-limited-ahmedabad-2-to-4-years-240522001080?src=jobsearchDesk&sid=1653911841006996&xp=14&px=3,Welspun Global Services - Analyst/Sr. Business Analyst,Welspun,N/A,"5,00,000 - 8,50,000 PA.",Ahmedabad, Good experience in TaxationExperience in SAP / TallyExperience in TDS,"['TDS', 'Direct Tax', 'Taxation']"
54,https://www.naukri.com/job-listings-senior-business-analyst-citicorp-services-india-pvt-ltd-mumbai-10-to-15-years-230522001814?src=jobsearchDesk&sid=1653911841006996&xp=15&px=3,Senior Business Analyst,Citicorp Finance,10-15 Yrs,Not disclosed,Mumbai, WorldLink Payment Services Senior Business Analyst (Change Management & Operational Rea...,"['Product Development', 'Kanban', 'Project Management', 'Cross Border Payments', 'Scrum', 'Agile/ Waterfall', 'Operational processes transformation', 'SWIFT']"
55,https://www.naukri.com/job-listings-senior-digital-consultant-business-analyst-franklin-templeton-international-hyderabad-secunderabad-4-to-6-years-250522500522?src=jobsearchDesk&sid=1653911841006996&xp=16&px=3,Senior Digital Consultant (Business Analyst),Franklin Templeton,4-6 Yrs,Not disclosed,Hyderabad/Secunderabad, Responsible for work on projects or parts of programs with moderate to high scope and c...,"['Business process', 'Change management', 'Business Analyst', 'Business analysis', 'Project management', 'Consulting', 'Agile', 'Business strategy']"
56,https://www.naukri.com/job-listings-sr-business-analyst-index-quant-with-evalueserve-evalueserve-com-pvt-ltd-gurgaon-gurugram-2-to-5-years-260522010875?src=jobsearchDesk&sid=1653911841006996&xp=17&px=3,Sr Business Analyst (Index Quant) with Evalueserve,Evalueserve,2-5 Yrs,Not disclosed,Gurgaon/Gurugram," Familiarity with market data providers, such as Bloomberg and Reuters, is requiredAbili...","['Strategy Development', 'Quantity Analysis']"
57,https://www.naukri.com/job-listings-sr-business-analyst-healthcare-confidential-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-5-to-10-years-270522901182?src=jobsearchDesk&sid=1653911841006996&xp=18&px=3,Sr. Business Analyst Healthcare,Confidential,5-10 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru", Required• At least 5 years of experience in understanding healthcare Insurance business...,"['software development life cycle', 'Requirement Analysis', 'IT Skills', 'Software Development', 'BRDs', 'Design', 'Healthcare', 'FRDs']"
58,https://www.naukri.com/job-listings-business-analyst-with-info-edge-group-info-edge-india-ltd-noida-7-to-10-years-290522001459?src=jobsearchDesk&sid=1653911841006996&xp=19&px=3,Business Analyst with Info Edge Group,Info Edge,7-10 Yrs,Not disclosed,Noida, Title : Business Analyst Location : Noida Role definition Drive Key strategic Projects ...,"['python', 'Storyboarding', 'business analysis', 'sql', 'Excel', 'Pandas', 'Tableau']"
59,https://www.naukri.com/job-listings-business-analyst-u3-infotech-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-4-to-8-years-240522901657?src=jobsearchDesk&sid=1653911841006996&xp=20&px=3,Business Analyst,U3 Infotech,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR"," Qualifications : - Bachelors degree in Management Information Systems, Computer Science...","['business analysis', 'technical writing', 'ERP', 'analytical', 'gap analysis', 'relational databases']"
60,https://www.naukri.com/job-listings-fresher-hiring-for-business-analyst-role-iqvia-rds-india-pvt-ltd-bangalore-bengaluru-0-to-0-years-240522006486?src=jobsearchDesk&sid=16539118446081669&xp=1&px=4,Fresher hiring For Business analyst role,IQVIA RDS India Pvt Ltd ,0-0 Yrs,Not disclosed,Bangalore/Bengaluru, Educational Qualification : 15 years of full time education Work Experience : Fresher M...,['business analysis']
61,https://www.naukri.com/job-listings-business-analyst-rspl-limited-kanpur-0-to-2-years-170522604711?src=jobsearchDesk&sid=16539118446081669&xp=2&px=4,Business Analyst,RSPL Group,0-2 Yrs,"1,25,000 - 2,00,000 PA.",Kanpur, Good communication skills,"['Excel', 'communication skills', 'business analysis']"
62,https://www.naukri.com/job-listings-business-analyst-rspl-limited-kanpur-0-to-2-years-170522004709?src=jobsearchDesk&sid=16539118446081669&xp=3&px=4,Business Analyst,RSPL Group,0-2 Yrs,"1,25,000 - 2,00,000 PA.",Kanpur, Good communication skills,"['Excel', 'communication skills', 'business analysis']"
63,https://www.naukri.com/job-listings-business-analyst-it-consulting-service-primo-hiring-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-1-to-3-years-270522906411?src=jobsearchDesk&sid=16539118446081669&xp=4&px=4,Business Analyst  - IT Consulting Service,Primo Hiring,1-3 Yrs,Not disclosed,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru", Qualifications : - A bachelors degree in business or related field or an MBA Experience...,"['business analysis', 'Word', 'analytical', 'Excel', 'time management', 'IT Skills', 'Quality Assurance', 'service industry']"
64,https://www.naukri.com/job-listings-senior-business-analyst-providential-platforms-private-limited-mumbai-5-to-10-years-290522601550?src=jobsearchDesk&sid=16539118446081669&xp=5&px=4,Senior Business Analyst,PROVIDENTIAL PLATFORMS PRIVATE LIMITED,5-10 Yrs,Not disclosed,Mumbai, BE / BTech from premier institutes with a first-class academic track recordShould love ...,"['Technology Solutions', 'Agile Development', 'Software Design', 'Business Analysis']"
65,https://www.naukri.com/job-listings-opening-for-business-analyst-senior-business-analyst-chennai-sourcehov-india-private-limited-chennai-2-to-7-years-180522003005?src=jobsearchDesk&sid=16539118446081669&xp=6&px=4,Job Opening For Business Analyst / Senior Business Analyst - Chennai,SourceHOV,2-7 Yrs,Not disclosed,Chennai, Domain experience must include several years of experience in the US Health Care and He...,"['Requirement Gathering', 'Business Analysis', 'or business']"
66,https://www.naukri.com/job-listings-opening-salesforce-business-analyst-with-for-mnc-teamlease-servcies-limited-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-290422009003?src=jobsearchDesk&sid=16539118446081669&xp=7&px=4,Job Opening Salesforce Business Analyst with  For MNC,Teamlease Servcies limited,4-9 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru", Directs and monitors BA and QA / QC activities to ensure the traceability and optimum c...,"['Salesforce.com', 'workflows', 'Business Analysis', 'SFDC', 'Salesforce', 'business system analyst', 'business processes', 'SQL Queries']"
67,https://www.naukri.com/job-listings-business-analyst-infosys-limited-bangalore-bengaluru-3-to-8-years-270522908523?src=jobsearchDesk&sid=16539118446081669&xp=8&px=4,Business Analyst,Infosys,3-8 Yrs,Not disclosed,Bangalore/Bengaluru," Responsibilities• Opportunity Identification: To perform process study, process assessm...","['Machine learning', 'C#', 'Business process automation', 'consulting', 'PLSQL', '.Net']"
68,https://www.naukri.com/job-listings-business-analyst-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-9-years-260522906942?src=jobsearchDesk&sid=16539118446081669&xp=9&px=4,Business Analyst,Capgemini,6-9 Yrs,Not disclosed,Bangalore/Bengaluru," Good problem solving, reasoning and analytical skills Well versed with sales lifecycle ...","['Sales operations', 'Sales analysis', 'microsoft', 'Business intelligence', 'Variance analysis', 'sales', 'VBA', 'PowerPoint']"
69,https://www.naukri.com/job-listings-servicenow-business-analyst-architect-capgemini-technology-services-india-limited-bangalore-bengaluru-9-to-12-years-260522906679?src=jobsearchDesk&sid=16539118446081669&xp=10&px=4,ServiceNow Business Analyst / Architect,Capgemini,9-12 Yrs,Not disclosed,Bangalore/Bengaluru, Should have an understanding of overall platform features and modules like Sec Ops GRC ...,"['SEC', 'Data management', 'Consulting', 'ITSM', 'ITIL process', 'management', 'Sec Ops', 'ITIL']"
70,https://www.naukri.com/job-listings-business-analyst-adm-ibm-india-pvt-limited-bangalore-bengaluru-6-to-10-years-250522906763?src=jobsearchDesk&sid=16539118446081669&xp=11&px=4,Business Analyst: ADM,IBM,6-10 Yrs,Not disclosed,Bangalore/Bengaluru," As Business Analyst, you are required to work under Regulatory Reporting streams for TR...","['Data analysis', 'Process improvement', 'Consulting', 'Back office', 'Financial services', 'Operational risk', 'Business analysis', 'Problem management']"
71,https://www.naukri.com/job-listings-gfp-business-analyst-cargill-india-pvt-ltd-bangalore-bengaluru-4-to-7-years-250522500001?src=jobsearchDesk&sid=16539118446081669&xp=12&px=4,GFP Business Analyst,Cargill,4-7 Yrs,Not disclosed,Bangalore/Bengaluru, Key Accountabilities Gather business requirements for a capability or process and ensur...,"['SAP', 'Business Analyst', 'Financial reporting', 'Agile development', 'record to report', 'Account management', 'Cash management', 'Corporate finance']"
72,https://www.naukri.com/job-listings-openlink-endur-functional-business-analyst-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-230522908742?src=jobsearchDesk&sid=16539118446081669&xp=13&px=4,Openlink Endur Functional Business Analyst,Accenture,8-10 Yrs,Not disclosed,Bangalore/Bengaluru," Professional Attributes : 1 Candidate must be able to work in small teams, or alone, fo...","['Analytical', 'Consulting', 'Agile', 'endur', 'Project delivery', 'IT Skills', 'Testing', 'Automation testing']"
73,https://www.naukri.com/job-listings-microsoft-dynamics-365-operations-functional-business-analyst-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-230522908073?src=jobsearchDesk&sid=16539118446081669&xp=14&px=4,Microsoft Dynamics 365 Operations Functional Business Analyst,Accenture,4-6 Yrs,Not disclosed,Bangalore/Bengaluru," Professional Attributes : Coach, mentor, motivate and lead the team by giving the requi...","['Data migration', 'Manufacturing process', 'Consulting', 'Microsoft Dynamics', 'SCM', 'Retail operations', 'professional services']"
74,https://www.naukri.com/job-listings-digital-banking-business-analyst-accenture-solutions-pvt-ltd-bangalore-bengaluru-8-to-10-years-230522907644?src=jobsearchDesk&sid=16539118446081669&xp=15&px=4,Digital Banking Business Analyst,Accenture,8-10 Yrs,Not disclosed,Bangalore/Bengaluru, Work Experience : 8-10 years,"['Business transformation', 'Consulting', 'Agile methodology', 'JIRA', 'Stakeholder management', 'Branch banking', 'project governance']"
75,https://www.naukri.com/job-listings-hiring-business-analyst-sme-retirement-domain-hinjewadi-pune-synechron-technologies-pvt-ltd-pune-10-to-20-years-240522004008?src=jobsearchDesk&sid=16539118446081669&xp=16&px=4,"Hiring - Business Analyst -SME (Retirement domain)- Hinjewadi, Pune",Synechron,10-20 Yrs,Not disclosed,Pune, Current & Preferred LocationExperience of working with large / mid-scale projects from ...,"['business analysis', '401K', 'Retirement', 'IT Skills', 'Testing', 'Retirement Planning', 'Agile Methodology', '403B']"
76,https://www.naukri.com/job-listings-senior-lead-business-analyst-coindcx-mumbai-bangalore-bengaluru-3-to-8-years-200522501681?src=jobsearchDesk&sid=16539118446081669&xp=17&px=4,Senior / Lead Business Analyst,CoinDCX,3-8 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru", Must have hands-on experience with product skills and experience in at least one script...,"['Google Analytics', 'ISO', 'Senior Analyst', 'Analytical', 'Lead Business Analyst', 'Machine learning', 'Monitoring', 'Product marketing']"
77,https://www.naukri.com/job-listings-business-analyst-fortis-healthcare-ltd-kolkata-3-to-6-years-180522007460?src=jobsearchDesk&sid=16539118446081669&xp=18&px=4,Business Analyst,Fortis Healthcare,3-6 Yrs,"18,00,000 - 20,00,000 PA.",Kolkata," Preparing Daily Business Report, Collating/preparing the monthly report Promptness, Han...","['business analysis', 'interpersonal skills', 'Leadership Skills', 'communication skills']"
