,Link,Job Title,Company Name,Experience,Salary,Location,Description,Skills Required
60,https://www.naukri.com/job-listings-dlp-lead-information-security-cyber-security-talpro-hyderabad-secunderabad-7-to-12-years-200820902474?src=jobsearchDesk&sid=16539111379125283&xp=1&px=4,Dlp Lead - Information Security/ Cyber Security,Talpro,7-12 Yrs,Not disclosed,Hyderabad/Secunderabad, Experience in building and maintaining a high performance team of analysts Proficient i...,"['Cyber security', 'DLP', 'Linux', 'Security', 'Unix', 'Information Security', 'Security Architect', 'Data Security']"
61,https://www.naukri.com/job-listings-urgent-openings-for-cyber-security-analyst-at-at-juhu-mumbai-location-catalyst-corporate-services-pvt-ltd-mumbai-all-areas-1-to-5-years-190522602516?src=jobsearchDesk&sid=16539111379125283&xp=2&px=4,Urgent openings For Cyber Security Analyst at at Juhu Mumbai Location,Catalyst Corporate Services Pvt Ltd ,1-5 Yrs,"2,00,000 - 7,00,000 PA.",Mumbai (All Areas), Experience: 0 years to 2 years,"['IT Skills', 'Java', 'Python', 'Javascript']"
62,https://www.naukri.com/job-listings-urgent-openings-for-cyber-security-analyst-at-at-juhu-mumbai-location-catalyst-corporate-services-pvt-ltd-mumbai-all-areas-1-to-5-years-190522002514?src=jobsearchDesk&sid=16539111379125283&xp=3&px=4,Urgent openings For Cyber Security Analyst at at Juhu Mumbai Location,Catalyst Corporate Services Pvt Ltd ,1-5 Yrs,"2,00,000 - 7,00,000 PA.",Mumbai (All Areas), Experience: 0 years to 2 years,"['Python', 'Bootstrap', 'Spring Boot', 'OWASP', 'CWE', 'microservices', 'static analysis', 'Java']"
63,https://www.naukri.com/job-listings-cyber-security-analyst-phoenix-contact-india-pvt-ltd-new-delhi-faridabad-3-to-5-years-260522000503?src=jobsearchDesk&sid=16539111379125283&xp=4&px=4,Cyber Security Analyst,phoenix contact india pvt. ltd.,3-5 Yrs,"6,00,000 - 9,00,000 PA.","New Delhi(Okhla), Faridabad(Anangpur)", English minimum Cambridge B2 Must have Knowledge About VA Good knowledge in corporate n...,"['security analysis', 'Vulnerability Management', 'Vulnerability Assessment', 'it security', 'vulnerability scanning', 'server security', 'Penetration Testing', 'SIEM']"
64,https://www.naukri.com/job-listings-cyber-security-professional-bt-global-business-services-pvt-ltd-gurgaon-gurugram-4-to-7-years-270522904895?src=jobsearchDesk&sid=16539111379125283&xp=5&px=4,Cyber Security Professional,BT Global,4-7 Yrs,Not disclosed,Gurgaon/Gurugram, Cyber Security Professional(181361)Job function:Customer serviceMain location:India-Ind...,"['Cyber Security', 'BPO', 'customer service', 'technical support', 'troubleshooting', 'Forescout', 'Problem Management', 'Skybox Stealthwatch']"
65,https://www.naukri.com/job-listings-cyber-security-iers-power-king-pvt-ltd-greater-noida-delhi-ncr-3-to-5-years-270522005671?src=jobsearchDesk&sid=16539111379125283&xp=6&px=4,Cyber Security,IERS Power King Pvt Ltd ,3-5 Yrs,Not disclosed,"Greater Noida, Delhi / NCR", Minimum of 3+ years of experience,"['information technology', 'cyber security']"
66,https://www.naukri.com/job-listings-hiring-cyber-security-experts-immediate-joiners-truminds-software-systems-private-limited-hyderabad-secunderabad-gurgaon-gurugram-5-to-10-years-260522001462?src=jobsearchDesk&sid=16539111379125283&xp=7&px=4,Hiring | Cyber Security Experts | Immediate Joiners |,Truminds Software Systems Private Limited ,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Gurgaon/Gurugram", Candidates should have exp in cyber security work in various technology areas like :web...,"['Penetration Testing', 'Threat Modeling', 'Azure', 'GCP', 'Threat Modelling', 'AWS', 'cyber security', 'IT Skills']"
67,https://www.naukri.com/job-listings-cyber-security-professional-bt-global-business-services-pvt-ltd-gurgaon-gurugram-4-to-7-years-230522909423?src=jobsearchDesk&sid=16539111379125283&xp=8&px=4,Cyber Security Professional,BT Global,4-7 Yrs,Not disclosed,Gurgaon/Gurugram, About this roleTo manage and administer security technologies for BT and its Global cus...,"['Cyber Security', 'Operational support', 'security infrastructure', 'Problem Management', 'Troubleshooting', 'Firewalls']"
68,https://www.naukri.com/job-listings-hcl-cyber-security-hcl-technologies-limited-chennai-bangalore-bengaluru-delhi-ncr-0-to-1-years-090522010498?src=jobsearchDesk&sid=16539111379125283&xp=9&px=4,HCL || Cyber Security,HCL Technologies,0-1 Yrs,"5,00,000 - 6,00,000 PA.","Chennai, Bangalore/Bengaluru, Delhi / NCR"," Role: Cyber Security, Cloud /DevOps Qualification: ME/M Tech Requirements: Experience i...","['cyber security', 'Threat Modeler', 'Penetration testing', 'Unix', 'Cryptography algorithms', 'DSA', 'MDR', 'RSA']"
69,https://www.naukri.com/job-listings-jr-security-analyst-cyber-security-analyst-dreambig-it-solutions-noida-0-to-4-years-060522909607?src=jobsearchDesk&sid=16539111379125283&xp=10&px=4,Jr Security Analyst / Cyber Security Analyst,DreamBig IT Solutions,0-4 Yrs,Not disclosed,Noida(WFH during Covid)," Preferred Global Certifications: CompTIA (Security+, PenTest+, CYSA+, Network+, Linux +...","['Cyber Security', 'Malware Analysis', 'MySQL', 'Powershell', 'Networking', 'Bash', 'Cryptography', 'Web App PenTesting']"
